short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,10,104811313415.46873,32.27962110827089,51.634726857068024,1.7225424778973484e-17,51.634726857068024,2244.9866723878554
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,11,132571136559.0111,28.701726403705976,211.39359338988555,3.651818123773135e-16,211.39359338988555,9191.050568684426
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,12,167683293681.101,25.5204079313718,865.3993977721258,7.741245592779051e-15,865.3993977721258,37626.81898429534
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,13,212095088792.01926,22.691708917535,3542.4971398081852,1.6407968202628625e-13,3542.4971398081852,154028.5444736464
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,14,268269579527.97272,20.17654478654171,14499.803810718102,3.4771537565013655e-12,14499.803810718104,630475.1565420455
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,15,339322177189.53296,17.940163123137133,59342.21283122905,7.367113470166826e-11,59342.21283122907,2580403.6147608412
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,16,429193426012.8778,15.951663492921329,242829.12791537071,1.5604489738220754e-09,242829.12791537127,10559601.807619514
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,17,542867543932.3859,14.183570486225504,993473.0050119767,3.30406229756172e-08,993473.0050119886,43204778.34166686
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,18,686648845004.2998,12.611454086089488,4063570.6602698877,6.992820855751443e-07,4063570.660270141,176734037.76559713
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,19,868511373751.352,11.2135921149054,16616184.11940611,1.4791574863292219e-05,16616184.119411469,722751833.4430884
