short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_reference_cm3_fs
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,45,445549038259562.0,0.4950906844289993,4.960427083780369e+21,94839775515.64159
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,46,545345373271936.4,0.4475037650602979,6.795501250552745e+21,94839775515.64159
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,47,667494597925378.0,0.40449078530755966,8.580113353496843e+21,94839775515.64159
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,48,817003425895741.2,0.36561210915550707,1.0906887057289098e+22,94839775515.64159
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,49,1000000000000000.0,0.33047035733953506,1.4268294425563583e+22,94839775515.64159
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,0,49999999999.99999,4.0162641498610325,7.58878637339387e-83,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,1,61199253779.35998,3.630230551827847,2.9728220372715244e-77,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,2,74906973263.01015,3.2813015697387105,1.1311937767447888e-71,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,3,91685017331.33382,2.9659107976347383,3.6227631436485443e-66,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,4,112221092868.50633,2.6808346238736,3.4361088983415427e-62,1.3430316504270257e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,5,137356942837.13632,2.423159282568757,1.2473579728617617e-56,1.3430316504270257e-13
