short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_reference_cm3_fs
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,45,445549038259562.0,0.35008198026203446,8.752714408303317e+21,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,46,545345373271936.4,0.31643294688064827,1.2289594454733547e+22,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,47,667494597925378.0,0.2860181772184474,1.8050956347348298e+22,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,48,817003425895741.2,0.25852680166777525,2.6032446082466986e+22,5889053707903.481
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,total_comparison,49,1000000000000000.0,0.2336778306559268,3.449187528204012e+22,5889053707903.481
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,0,49999999999.99999,2.8399276154031607,3.58889971941325e-64,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,1,61199253779.35998,2.566960640468053,8.524359184738735e-60,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,2,74906973263.01015,2.320230591080305,2.2905251503405434e-54,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,3,91685017331.33382,2.0972156374019253,3.8224495911501456e-50,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,4,112221092868.50633,1.8956363417807103,6.121066897412997e-46,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,5,137356942837.13632,1.7134323605994974,1.20790649981154e-41,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,6,168122848060.939,1.5487413854873135,2.7678152018801332e-37,0.00014534064849528095
