short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,19,868511373751.352,0.681403747749557,4.4629912080141415e-09,1.2032150543977163e-32,4.4629912080141415e-09,1.5891998504720894e-06
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,20,1098541141987.5573,0.6058765024771786,5.736169481187643e-06,2.1391665920343021e-26,5.736169481187643e-06,0.001885174942394649
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,21,1389495494373.136,0.5387207473782449,0.00240014436916285,5.225891657008122e-21,0.00240014436916285,0.8335151016717929
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,22,1757510624854.7966,0.47900858090581905,0.765809487238526,7.855511941952253e-16,0.7658094872385264,288.07485195334357
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,23,2222996482526.191,0.4259149507384897,104.62991112991688,2.7493384568582074e-11,104.62991112993363,48221.97814211808
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,24,2811768697974.237,0.37870625390369833,12462.336963602424,4.771427763845749e-07,12462.336963753229,5675619.522876244
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,25,3556480306223.121,0.3367302004710125,948042.8125287032,0.003138568354712601,948042.8140745676,411508610.54665625
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,26,4498432668969.453,0.2994068007603623,41560338.618301466,10.039666543031908,41560341.83244227,20790514568.99967
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,27,5689866029018.305,0.2662203515341432,1515613621.549214,16030.977929348846,1515618810.0151587,742328075768.2775
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,28,7196856730011.528,0.2367123104451057,31736032576.56527,10556368.23767023,31741212910.68189,17076699921343.104
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,29,9102981779915.227,0.21047496028519744,536835596666.7404,4341973869.441338,538966350418.16644,313166251146762.94
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,30,11513953993264.48,0.18714577549328043,7461375394597.748,1372955980661.8235,7846348901818.999,6149364686611196.0
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,31,14563484775012.443,0.16640241308288534,71106371890720.16,1.4348667143904703e+20,1.4348671086629934e+20,1.1819107939916717e+23
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,32,18420699693267.164,0.14795825877887064,581448779675235.5,1.941939648802477e+20,1.9419454632902735e+20,2.5062255294859595e+23
